ah	11390_11294_000000	15.28	15.52
aha	11423_11854_000022	0.38	0.72
ahead	11254_11225_000030	10.28	10.56
ahmed	8194_6375_000125	12.08	12.96
ai	9355_8775_000001	3.14	3.58
aid	3268_11114_000481	13.64	13.9
aided	12732_13054_000007	8.76	9.12
aim	11667_13223_000098	11.16	11.8
aimed	6286_6598_000151	2.36	2.7
aiming	13762_12869_000015	13.48	13.86
aims	10084_9779_000003	9.58	9.98
ain	4738_5646_000207	5.86	6.43
ain't	7026_6540_000123	1.88	2.16
air	11535_12541_000078	12.28	12.68
airfield	6920_4817_000006	2.74	3.12
airman	8709_10896_000420	2.56	3.04
airs	10179_10870_000272	4.58	4.96
airship	11408_11618_000046	3.72	4.2
airtight	12990_13630_000272	9.5	9.96
airy	10741_10525_000156	3.3	3.54
aisles	7245_6964_000111	9.1	9.68
aisy	6000_6262_000015	3.58	3.94
akim	13554_14152_000002	10.26	10.8
al	10530_10509_000002	0.74	1.08
alack	12536_13225_000057	13.3	14.206
alaric	9501_8559_000019	0.28	0.68
alarm	10369_10937_000009	5.92	6.3
alarmed	4335_3560_000089	1.66	2.08
alarmingly	6212_7339_000347	14.9	15.6
alas	13655_14494_000010	13.44	14.22
albeit	13442_13841_000067	10.8	11.6
albert	12032_12330_000012	8.48	9.08
alcohol	12611_11368_000001	3.58	4.12
alcove	10027_9797_000078	3.14	3.52
alert	11995_12390_000034	4.66	5.22
alexander	12648_13149_000037	12.03	12.68
alexandria	10724_9713_000039	2.29	2.84
alfred	6946_6135_000005	13.26	13.62
ali	6925_6056_000023	12.96	13.32
alice	8753_8357_000291	6.22	6.6
alicia	5000_4147_000002	7.84	8.28
alien	6458_5604_000104	6.94	7.32
alike	5337_4407_000026	8.06	8.48
aline	10350_11411_000016	2.08	2.42
alive	7258_6484_000011	7.52	8.18
all	11345_11845_000025	4.65	5.4
allah	2576_1567_000063	14.24	14.62
allen	5736_4490_000023	12.32	12.72
alley	707_8215_000039	7.84	8.14
alleys	12974_13708_000105	10.12	10.66
alliance	4845_4016_000027	1.06	1.6
allied	10775_10518_000259	13.8	14.34
allies	6685_6663_000176	13.2	13.6
allowance	13379_10805_000073	1.96	2.4
allowed	8923_8454_000088	1.06	1.4
allowing	5613_4048_000039	1.16	1.5
allows	12320_12682_000010	10.68	11.04
alluded	7546_6885_000006	3.94	4.24
allured	10347_10194_000009	6.52	6.96
allurements	9301_8954_000018	5.1	5.5
allusion	9208_8827_000000	1.34	1.76
ally	6920_4817_000006	13.04	13.46
almighty	6346_5297_000329	7.94	8.42
almira	7802_7036_000015	1.13	1.78
almond	13040_14183_000637	7.02	7.44
almost	2048_1544_000064	0.58	0.9
aloft	12428_13484_000016	6.32	6.9
alone	4461_3672_000000	3.76	4.18
along	13521_14276_000001	4.52	5.02
alongside	3448_1384_000120	14.7	15.18
aloof	13653_14419_000004	3.1	3.48
aloud	12338_12410_000008	4.994	5.42
alpert	12561_3358_000003	2.22	2.62
alphabet	5641_4207_000150	5.86	6.24
alphonse	460_2761_000427	2.98	3.4
alpine	9576_10148_000534	4.72	5.28
already	6426_5421_000041	0.66	1.04
also	11283_10995_000279	8.48	8.88
alt	4527_3318_000019	7.98	8.38
altars	10031_9801_000018	8.18	8.76
alter	13452_11762_000104	9.18	9.46
altered	8848_8185_000043	9.34	9.62
alternate	13442_13841_000067	13.28	13.76
alternately	11874_11956_000001	4.65	5.2
alternative	12340_12682_000027	0.52	0.98
although	4344_4590_005378	9.5	10.2
altitude	4629_9439_000062	8.1	8.46
altitudes	10485_11332_000047	12.3	12.96
altos	3449_1384_000031	6.46	7.0
always	12662_12687_000044	12.08	12.44
am	2958_2251_000195	4.24	4.8
amain	11381_11779_000793	5.26	5.9
amaranthine	7054_6236_000002	3.92	4.86
amateur	5672_7912_000350	5.7	6.18
amateurish	3943_2456_000029	12.94	13.7
amazed	8427_7873_000000	12.28	12.78
amazement	6212_7339_000347	11.9	12.5
ambition	12443_13223_000004	10.06	10.54
ambitious	6294_6219_000260	12.38	12.9
ameer	6925_6056_000023	12.46	12.96
amelia	11088_11190_000038	2.18	2.52
amen	3151_1520_000122	5.9	6.42
amend	11448_11597_000121	13.44	13.84
amending	12930_12711_000131	3.28	3.64
amendment	2709_2095_000082	9.12	9.46
american	8696_8227_000057	2.74	3.2
amerigo	3940_3893_000034	8.26	8.8
amethyst	3070_2501_000006	2.7	3.3
amherst	3032_14079_000024	9.56	10.26
amicable	13415_14180_000399	10.9	11.44
amicably	4179_10468_002542	14.84	15.52
amid	11306_11165_000121	1.18	1.4
amidst	4576_5490_000335	9.24	9.66
amiens	6005_5371_000045	3.52	3.86
ammunition	6609_6641_000104	4.78	5.2
among	13622_3246_000036	12.7	12.92
amongst	6099_5147_000041	13.56	14.24
amorous	9687_10230_000155	4.34	5.16
amount	13220_13789_000023	3.24	3.62
amounted	12455_12723_000046	3.4	4.2
amp	329_3922_000004	6.08	6.26
ample	7517_4492_000228	10.06	10.46
amused	8993_7716_000208	5.48	5.82
amusement	4779_9068_000111	7.79	8.34
amusements	9459_8559_000046	8.4	8.98
an	13205_13873_000001	8.86	9.5
ana	8547_7871_000030	3.08	3.42
analogies	3945_4492_000019	7.58	8.24
anastasius	3234_2590_000020	7.72	8.62
ancestor	6458_5604_000104	14.0	14.54
ancestors	7384_6163_000014	1.62	2.14
ancestral	2966_2251_000003	3.2	3.86
ancestry	12124_11765_000011	0.92	1.58
anchises	12627_13015_000044	3.88	4.56
anchorage	3448_1384_000120	6.7	7.34
anchored	31_3157_000976	12.42	12.94
anchors	13744_13841_000028	1.34	1.78
ancient	9787_9441_000363	4.82	5.14
ancients	13039_13751_000012	12.2	12.72
and	13794_14563_000003	1.34	1.96
anderson	8479_7557_000015	10.76	11.28
andrei	11937_12033_000016	3.06	3.44
andy	7538_6784_000081	8.58	9.0
anemones	11226_11126_000001	6.43	7.28
anew	9489_14703_000003	13.92	14.54
angel	10285_10207_000001	5.0	5.34
angeles	9437_9365_000419	4.48	4.96
angelica	4449_3518_000059	1.92	2.48
anger	6309_12252_000084	8.96	9.32
angered	11181_10889_000005	0.48	0.9
angle	9873_9856_000141	12.6	12.96
angles	8388_7733_000066	0.8	1.12
angrily	12194_12625_000000	0.86	1.42
angry	6309_12252_000084	9.94	10.16
anguish	3888_3130_000003	14.74	15.16
animadvert	207_1671_000062	2.0	2.66
animal	6818_5063_000080	1.02	1.34
animals	4815_5708_000213	1.14	1.56
animated	2286_1698_000014	1.8	2.22
animation	10345_9968_000011	12.14	12.74
ann	13497_13739_000081	5.58	5.84
anna	9607_10105_000037	8.66	8.99
annals	6779_9393_000011	13.08	13.76
annapolis	8557_9847_000042	12.54	12.98
anne	3482_2681_000085	14.02	14.28
annex	11466_10683_000346	9.3	9.74
annexed	12638_13032_000001	1.06	1.54
annie	2735_2235_000062	2.14	2.44
anniversary	11302_11628_000576	10.48	11.0
announce	5298_3030_000000	4.56	4.92
announced	11038_10948_000044	1.42	1.94
announcement	9509_9031_000007	5.52	6.06
announcing	5468_7632_000007	1.94	2.54
annoyed	8666_8185_000073	11.2	11.74
annual	10469_10213_000046	3.24	3.6
annul	6246_5921_000000	2.06	2.5
annulling	4584_3819_000138	12.04	12.78
anointing	6307_5185_000011	0.258	0.8
anon	9558_5415_000035	4.5	4.88
another	4406_3653_000257	8.82	9.14
answer	5293_6097_000037	0.86	1.3
answered	4719_3978_000004	10.24	10.54
answers	5425_7697_000033	9.14	9.76
anterior	4504_2230_000008	9.86	10.52
anthems	4775_3999_000000	1.62	2.078
anticipate	3042_1729_000005	9.3	9.78
antipodes	2273_1789_001623	12.04	12.84
antiquated	6353_5468_000099	7.96	9.0
antique	4773_2545_000051	5.4	5.98
antler	5319_4721_000497	3.54	3.9
antoine	2846_2257_000042	4.2	4.9
antonio	11445_11086_000042	10.12	10.74
antony	9453_8559_000009	15.02	15.64
ants	9145_7697_000044	5.6	6.04
anxiety	3314_2484_000004	3.5	4.42
anxious	4313_3448_000068	11.04	11.42
anxiously	13334_13504_000039	2.42	3.2
any	3840_3049_000001	1.64	2.06
anybody	4092_3337_000049	12.44	12.76
anyhow	10774_10580_000067	11.32	11.68
anythin	7584_6920_000112	9.64	10.16
anything	3840_3049_000001	1.64	2.06
anyway	460_2761_000427	16.32	16.64
anywhere	11091_11168_000151	12.02	12.68
apace	13786_14563_000000	10.7	11.14
apart	8500_7963_000181	5.52	5.96
apartment	10138_9764_000008	11.22	11.68
apartments	1773_1477_000093	7.38	8.1
apes	7121_6806_000118	7.28	7.78
aping	10579_12074_000062	8.14	9.28
apocalyptic	7215_6469_000120	10.52	11.12
apollo	3607_4344_000313	15.48	15.88
apologetic	8911_8552_000198	4.82	5.64
apology	8238_7469_000058	2.92	3.44
apostle	11500_11700_000123	12.66	12.98
apostles	11650_11868_000050	6.42	6.88
apotheosis	7316_3240_000030	9.56	10.3
appalling	6784_5868_000151	13.44	14.2
apparatus	11833_12127_000009	6.34	6.84
apparent	9929_9837_000027	0.92	1.42
apparently	12571_12804_000001	6.72	7.18
apparition	12527_13395_000153	10.34	10.82
appeal	3945_4492_000019	8.46	8.8
appealed	2346_1810_000044	4.76	5.22
appeals	12778_12950_000026	6.56	6.96
appear	12254_12461_000025	3.1	3.4
appearance	3252_2614_000001	6.64	7.24
appeared	9017_13308_001357	10.06	10.34
appears	6099_5147_000041	0.52	1.0
appendages	2930_2376_000053	4.72	5.52
appetite	5552_4597_000013	12.46	12.8
appian	9441_8559_000001	2.92	3.36
applaud	2170_1895_000034	6.52	6.86
applause	11518_11709_000000	10.32	10.72
apple	3292_2684_000012	6.4	6.62
application	6425_5466_000042	7.96	8.58
applied	5156_4276_000044	0.98	1.3
appoint	5385_3030_000022	9.2	9.52
appointed	4782_3945_000019	2.34	2.7
appointment	13698_14496_000004	6.34	6.84
appreciated	12216_12861_000008	7.92	8.54
appreciation	1724_3226_001719	3.19	3.84
apprehend	10010_10071_000208	7.82	8.48
apprehended	6286_6598_000151	0.84	1.48
apprehension	12546_12853_000294	8.82	9.46
apprehensions	8705_8062_000138	3.48	4.36
apprehensive	9389_9022_000000	2.66	3.2
apprentice	13224_13789_000004	1.04	1.48
apprenticeship	11171_11275_000505	12.5	13.04
approaching	13102_12133_000021	3.2	3.74
appropriate	8014_7347_000018	1.74	2.18
appropriated	13648_14444_000024	4.43	5.38
approved	12863_13373_000014	13.72	14.18
approving	10319_10194_000002	11.2	11.88
approvingly	1920_1546_000032	10.5	11.1
april	8396_7850_000007	9.18	9.44
aproned	9415_9026_000030	10.44	10.84
apt	9604_9918_000005	5.7	6.0
aptitude	7942_7837_003167	5.44	6.16
aquatic	9033_6735_000024	2.66	3.14
arbiter	4205_3363_000014	1.7	2.16
arbitrary	9215_8480_000012	14.64	15.1
arbour	5280_4344_000041	4.38	4.68
arch	3346_2832_000024	10.9	11.24
archangels	288_7315_000004	10.6	11.42
archdeacon	13337_14500_000248	13.8	14.36
arched	10614_11906_000106	5.72	6.2
arches	11222_11913_000006	14.0	14.6
archie	8421_2763_000125	1.88	2.26
archimedes	12751_13284_000011	2.14	2.84
arching	12633_13414_001146	13.34	13.82
architecture	2391_1440_000069	1.24	1.76
archives	8079_7457_000003	9.74	10.2
archon	8788_8345_000027	6.24	6.7
ardent	11500_11700_000123	10.96	11.42
are	6127_10682_000085	13.1	13.56
area	13077_12711_000213	11.32	11.66
aren't	13238_13448_000034	3.88	4.36
argonauts	10358_10159_000012	3.18	3.7
argue	6292_5900_000211	1.6	1.9
arguments	3821_3301_000055	3.86	4.36
argyll	5325_4721_000204	13.1	13.48
arid	9443_8955_000046	7.68	8.04
aright	9051_8590_000037	7.78	8.28
arise	9812_8480_000563	6.16	6.52
arisen	9812_8480_000563	6.16	6.52
arises	12139_12564_000057	4.76	5.36
arising	13316_13996_000000	9.7	10.28
aristocrat	8445_8651_000282	10.44	11.14
aristotle	11693_11263_000016	2.6	3.16
ark	11416_12944_000054	7.78	8.0
arkell	7384_6163_000014	10.24	10.54
arm	9342_8488_000054	1.34	1.58
armada	6609_6641_000104	7.04	7.56
armadale	3318_2797_000199	5.34	5.86
armadillo	12493_12882_000030	2.92	3.5
armament	12751_13284_000011	1.48	2.06
armed	10116_9962_000007	4.86	5.12
armenian	6509_5887_000051	9.04	9.56
armies	11311_11409_000031	8.26	8.6
armored	3486_2501_000041	1.46	1.74
arms	4855_4058_000002	4.9	5.6
army	2828_2342_000013	5.6	5.98
aromatics	8798_7984_000123	10.84	11.76
arose	10681_10788_000072	2.56	3.08
around	13935_14857_000001	6.92	7.26
arranged	10126_10012_000162	12.9	13.42
arrangements	12732_13054_000007	5.46	5.86
arranging	5281_4374_000000	4.38	4.72
arrant	9521_9179_000001	7.32	7.56
arrested	10557_9891_000041	8.24	8.64
arrival	5703_14318_001865	5.44	5.96
arrive	11474_10855_000113	13.1	13.46
arrived	13049_13693_000016	5.14	5.48
arrives	13889_14164_000028	8.08	8.42
arriving	4403_3011_000021	1.92	2.32
arrow	10247_10094_000031	9.46	9.78
arrows	3296_2768_000029	8.64	9.4
art	12944_13501_000010	13.34	13.82
artaxerxes	6249_7483_000067	11.86	12.48
artful	10068_9902_000041	5.48	5.88
arthur	696_5287_000243	7.48	7.78
article	12568_13012_000027	10.38	10.9
articles	9996_9681_000118	10.56	11.04
articulate	5570_5796_000374	6.92	7.44
artifices	8070_7471_002327	9.52	10.28
artificial	7762_6837_000112	0.72	1.28
artist	5727_4753_000024	13.3	13.66
artistic	6963_6081_000027	9.2	9.7
artists	9661_9349_000006	10.16	10.72
artlessly	3192_1660_000011	8.32	8.8
arts	2311_1655_000077	3.04	3.44
aryan	3028_2378_000044	8.76	9.14
as	12925_13407_000116	6.0	6.8
ascend	2981_2154_000016	0.52	0.9
ascended	11399_11214_000116	13.02	13.42
ascending	11432_11429_000014	0.3	0.56
ascertain	11511_10493_000217	6.46	7.06
ascertained	3912_5468_000345	2.55	3.4
ascribe	10541_10240_000003	5.6	6.5
ascribed	13767_12696_000025	1.02	1.46
ash	9620_9348_000019	11.1	11.36
ashe	4054_3279_000062	8.92	9.24
ashen	8248_12229_000001	11.16	11.64
ashes	4278_2822_000182	12.8	13.22
ashford	1963_1546_000065	3.16	3.68
ashley	13386_13739_000013	3.96	4.48
ashore	3274_2470_000003	0.24	0.56
aside	10708_10648_000020	1.64	2.2
ask	10815_10821_000026	9.7	10.12
asked	7928_7104_000006	6.84	7.16
askew	10690_10611_000003	4.44	4.92
asking	10673_10786_000027	6.9	7.24
asleep	4872_3802_000061	2.18	2.52
asphodel	7057_6236_000001	7.84	8.58
aspired	9533_9125_000027	11.3	11.94
ass	288_7315_000004	5.14	5.64
assailed	9230_8246_000027	6.54	7.06
assassination	3445_2484_000005	15.16	16.02
assaulted	11253_11464_000033	4.5	4.96
assaults	11507_11714_000076	10.32	10.7
assemblage	10271_10242_000033	9.6	10.06
assemble	6159_4732_000115	3.76	4.14
assembled	12163_12493_000085	4.34	4.92
assembling	10364_13444_000123	3.98	4.4
assent	7507_6813_000093	10.92	11.38
assented	6763_5826_000051	0.7	1.2
asserted	3041_2468_000011	1.94	2.5
asserting	6660_11540_001482	1.72	2.16
assertion	5613_4048_000039	1.72	2.16
assertions	9448_7196_000032	14.32	14.92
asset	5622_4655_000069	1.9	2.814
assiduously	5953_4913_000265	1.22	1.92
assignable	4223_2329_000026	0.64	1.18
assigned	2988_2832_000052	9.72	10.08
assist	11736_12239_000387	7.14	7.46
assistance	12673_13098_000032	9.16	9.64
assistant	8108_7459_000167	9.58	10.08
assisted	9443_8955_000046	6.18	7.1
assisting	8266_6851_000306	10.58	10.88
associated	5299_4312_000087	13.36	13.92
associates	7530_6641_000052	2.8	3.34
association	8631_4861_000038	10.96	11.74
associations	4840_4048_000057	12.94	13.64
assorted	2280_2557_000002	5.64	6.04
assuage	6246_5921_000000	3.2	3.92
assume	7873_7199_000031	10.12	10.42
assumed	8251_7430_000255	3.78	4.18
assumes	12137_10286_000171	6.38	6.88
assurance	13371_13993_000033	4.64	5.2
assured	6918_4776_000035	5.56	6.2
assuredly	2988_2832_000052	0.46	1.12
assures	7134_5519_000083	9.75	10.5
astonish	7150_6421_002471	8.65	9.4
astonished	12607_12832_000000	5.62	6.1
astonishing	8010_7347_000025	9.4	9.96
astonishment	2591_3073_000028	8.25	8.8
astor	7856_6857_000054	0.6	0.92
astray	11791_12004_000007	9.0	9.5
astrology	6010_5148_000174	11.06	11.82
astronomer	11518_11709_000000	8.4	8.94
astronomical	2989_1817_000009	9.82	10.4
asunder	11207_11288_000000	1.78	2.3
asylum	13456_14129_000000	14.76	15.16
at	12680_13382_000035	14.88	15.3
ate	10768_10164_000030	4.64	5.32
athenian	12944_13501_000010	14.26	14.7
athenians	8803_8345_000010	0.98	1.5
athens	2508_1953_000014	13.76	14.32
atlantis	5147_4207_000118	9.3	9.7
atomic	13378_10696_000327	12.34	12.9
atoms	6003_5386_000025	7.1	7.4
atone	12272_12699_000375	2.84	3.24
atoned	11083_11188_000017	12.3	12.76
atrocious	13483_13383_000069	5.14	5.64
attach	10122_10686_000470	8.0	8.38
attaches	10784_10809_002543	4.52	4.94
attachment	10382_10289_000007	10.88	11.32
attack	8527_7743_001266	15.14	15.5
attacked	7926_6663_000098	2.34	2.68
attained	10590_9771_000094	8.56	9.06
attempted	12901_13432_000014	0.58	0.92
attempting	10206_10022_000083	13.94	14.4
attempts	13081_13622_000075	0.78	1.14
attend	13608_14329_000003	10.14	10.5
attendant	3977_4619_000190	3.26	3.88
attendants	8250_7963_000035	4.14	4.68
attended	9863_9669_000001	12.14	12.6
attending	5106_3949_000119	2.9	3.32
attention	8029_6857_000021	9.18	9.66
attentions	1806_1379_001408	9.56	10.24
attentive	7649_6754_000007	2.6	3.04
attica	2508_1953_000014	12.68	13.08
atticus	10552_10274_000123	13.18	13.6
attired	9362_8962_000001	2.88	3.6
attitude	10950_2356_000022	3.84	4.24
attracted	11454_11620_000004	3.8	4.36
