afasta	12249_10229_000527	3.44	3.88
afastado	5677_4807_001327	1.28	1.9
afastar	5677_4807_001737	1.24	1.86
afazeres	5677_4807_001599	9.28	9.74
afeava	10107_11436_000112	6.58	7.28
afeitos	2961_3899_002193	11.16	12.2
afeiçoara	9351_9018_000879	2.7	3.34
afeições	10107_12563_000150	13.72	14.28
afetando	12249_12879_000389	6.76	7.86
afeto	5677_4807_001296	2.84	3.4
affaftando	2961_6361_000251	7.31	7.96
affectado	12428_13511_000000	14.76	15.68
affeiçoar	10107_6390_000148	2.9	3.9
affigurou	12249_13511_000028	15.18	16.32
affim	2961_6361_000180	13.62	14.32
affirma	4367_4272_000457	3.62	4.03
affoito	12865_13396_000023	15.32	15.76
affrontafte	2961_6361_000360	5.22	6.04
affrontas	2961_6361_000156	9.38	10.1
afiança	9351_9018_001303	5.16	5.84
afilando	10107_12266_000083	7.695	8.3
afilhada	2961_8380_000433	10.86	11.38
afilhados	9351_9018_000681	7.64	8.28
afim	10107_6390_000844	2.76	3.72
afinado	12249_12879_001253	4.18	4.926
afinal	10107_12266_000088	8.06	8.56
afinação	12428_13511_000001	2.74	3.2
afirmada	10250_6390_000002	15.76	16.48
afirmar	9351_9018_001348	11.14	11.64
afirmativo	5677_4807_000267	1.94	2.66
afirmava	12249_12765_000293	8.56	9.04
afirmavam	12249_12879_001566	11.27	12.12
afirmou	9351_9018_000360	9.88	10.32
afligiram	10107_12563_001043	8.22	8.86
aflim	2961_6361_000084	0.514	0.92
aflição	12249_12879_000574	3.94	4.5
aflumpto	2961_6361_000263	2.14	2.814
afluência	2961_8363_000537	9.98	10.46
afogar	9351_9163_000448	12.66	13.04
aforismo	2961_3702_000908	16.24	16.88
afoutos	2961_13488_001475	3.04	3.68
afreguesada	12249_12879_000968	4.54	5.52
africa	12249_12742_000246	2.16	2.62
africano	5677_4807_001364	6.06	6.654
africanos	5677_4807_001465	11.82	12.46
afrodite	2961_4629_000336	9.4	10.02
afrontar	9351_9018_000892	15.52	16.1
afundei	2961_4629_000803	2.48	3.44
afável	4367_4041_000094	14.64	15.06
afã	2961_7642_000571	11.72	12.06
agachado	2961_7642_001734	0.94	1.66
agaloada	12249_12879_000468	16.1	17.14
agar	2961_3765_000246	1.09	2.54
agarrada	5677_4807_001367	11.48	12.04
agarrando	12249_12765_000501	12.12	12.56
agarrou	5677_4807_001098	0.86	1.18
agasalhada	5103_5323_000000	4.1	4.8
agasalhado	5677_4807_001086	3.64	4.26
agastadu	5888_4811_000000	15.58	16.26
aggrava	5888_4811_000002	8.76	9.16
aggraveofraco	5677_4744_000046	10.7	11.55
aggravio	5677_4744_000022	5.98	6.62
aggravos	5103_4744_000002	10.9	11.42
agilidade	12249_12879_001962	2.74	3.32
agita	12249_12879_002253	1.36	1.86
agitadas	12249_12879_002170	14.01	14.96
agitado	2961_3118_001575	2.18	2.68
agitador	2961_3899_002416	1.34	2.0
agitando	9351_9163_000475	13.4	13.88
agitar	2961_7642_000827	10.94	11.36
agitava	2961_7642_002198	8.04	8.44
agitação	9351_9018_000851	16.64	17.06
agitou	2961_3118_000947	4.64	4.98
agonia	12249_12879_000377	13.26	13.74
agoniza	2961_3899_000453	6.6	7.4
agora	2961_7642_001505	7.64	7.9
agosto	9351_9163_000018	12.42	13.12
agouro	4000_2564_000004	10.14	10.558
agradece	9351_9018_000979	4.37	5.22
agradecendo	12249_12765_000143	4.38	5.04
agradecerás	12249_12765_000677	10.7	11.6
agradeciam	12249_10229_000502	11.18	11.9
agradecimento	9351_9280_001564	7.98	8.7
agradeço	2961_3118_001734	5.3	5.98
agradou	9351_9018_000879	9.44	9.92
agradá	4367_3799_000233	12.32	12.84
agradáveis	4367_4041_000267	10.16	10.8
agradável	4367_3702_000025	16.16	16.56
agraria	12249_12742_000034	3.36	3.92
agrarias	12249_12742_000016	5.4	5.96
agravar	12249_12879_000909	11.56	12.22
agravação	9351_9280_000185	16.22	16.84
agregados	9351_9163_000106	11.37	12.02
agres	4783_3962_000000	8.1	8.48
agreste	10107_11436_000886	4.14	4.8
agrestes	2961_7642_000827	8.94	9.62
agricultor	10107_6390_000348	10.56	11.34
agrimensor	12249_10229_000395	7.7	8.34
agrupava	12865_13396_000031	2.9	3.38
agrícolas	5677_4807_000611	3.76	4.44
agua	9485_6390_000014	6.06	6.26
aguarda	2961_3899_002382	10.06	10.878
aguardar	2961_3118_001006	17.2	17.6
aguardava	3976_2564_000004	1.94	2.6
aguas	9351_10229_000006	16.56	17.06
aguaçaba	10107_11436_000406	3.08	4.062
agudíssimas	4367_4739_000161	1.09	1.44
aguiar	2961_13396_000024	6.18	6.68
agulha	8680_6390_000015	7.36	7.88
aguçar	5677_4807_000769	6.36	6.72
agüentar	5677_4807_001370	0.6	0.98
agüentassem	12249_12879_001315	5.082	5.982
ah	4367_4272_000027	10.48	11.04
aia	9351_9280_000446	5.88	6.24
ainda	9351_9018_000575	7.34	7.6
aindagora	4367_4272_000196	1.38	1.96
aio	2961_7642_001408	5.86	6.36
aires	9351_9280_001008	5.46	5.82
aié	2961_6361_000051	0.226	0.42
ajudada	2961_7087_000188	8.74	9.32
ajudando	9958_6390_000015	4.28	4.96
ajudasse	5677_4807_000784	15.56	16.08
al	2961_4272_000090	8.58	9.16
alagado	12249_12879_001058	5.24	6.18
alagando	12249_12879_001473	7.3	8.1
alambicados	10107_6390_000827	9.715	10.5
alambiques	2961_3899_000691	9.8	10.6
alanceado	5677_4807_000016	12.66	13.46
alando	12249_12879_001952	9.54	10.08
alargar	12249_10229_000144	8.88	9.42
alarmas	2961_3765_000018	10.5	11.14
alas	4367_3962_000085	7.2	7.86
alavanca	2961_4629_000855	6.4	7.166
alaúdes	4367_3962_000064	13.08	13.74
albergues	4367_3702_000056	8.82	9.4
albornoz	2961_7642_001677	17.18	17.74
alcance	5677_4807_000536	5.2	5.7
alcantara	13196_13511_000001	8.48	8.99
alcançado	12249_12879_001225	2.78	3.42
alcançar	12249_12879_000903	6.18	6.86
alciato	5888_5270_000011	2.25	3.4
alcool	12428_13396_000009	14.84	15.6
alcunhou	2961_6361_000244	8.14	8.64
aldeia	4367_3701_000017	11.58	12.02
aldeão	2961_7642_000984	9.48	9.96
aldonsa	2961_5833_000179	9.54	10.26
aldraba	2961_7642_000966	4.2	4.6
alegrar	4367_4272_000142	2.82	3.2
alegre	9351_9018_001012	1.16	1.58
alegremente	12249_10229_000224	12.01	12.86
alegres	12249_12879_002228	13.16	13.88
alegrete	12249_13511_000037	3.64	4.46
alegrias	9351_9280_001561	8.8	9.18
aleive	2961_13488_001512	13.1	13.48
aleluia	5677_4807_001000	3.12	3.64
alemanha	2961_7642_001547	12.3	12.84
alemãs	2961_8729_000511	4.62	5.42
alentaria	2961_8729_000175	3.88	4.62
alento	6601_5323_000004	3.12	3.78
alentos	2961_3899_001589	15.78	16.46
alerta	12249_12879_000720	4.0	4.76
alevantadas	2961_3680_000630	4.96	5.76
alexandria	2961_7642_000328	1.54	2.24
alexandrino	2961_3702_001506	1.78	2.64
alexandrovitch	5677_4272_000178	10.02	11.08
alexandrovna	4367_4272_000552	13.86	14.56
alfaiate	12249_12879_001583	2.68	3.38
alfavaca	4367_4041_000150	16.96	17.48
alfazema	12249_12765_000571	3.74	4.28
alfinete	8680_6390_000015	3.06	3.62
alfinetes	9351_9018_000173	2.18	2.82
alforges	12249_12742_000100	14.82	15.42
alfredo	2961_4041_000041	8.56	9.04
alfândega	4367_3648_000054	5.08	5.64
alga	2961_4629_001033	10.12	10.56
algaraviada	12249_12879_001802	8.75	10.0
algarve	2961_5833_000000	15.14	15.614
algodão	12249_12742_000145	8.04	8.48
algozes	5677_4807_001489	12.64	13.2
algum	2961_13488_000368	1.42	1.7
alguma	5677_4807_001526	2.08	2.34
alguns	2961_5833_000190	11.4	11.78
algures	4367_4272_000574	9.18	9.66
alheados	12249_12765_000181	8.22	9.08
alheava	2961_14431_000145	2.08	2.54
alheação	2961_8363_000503	2.84	3.36
alheias	5888_5270_000000	5.46	6.02
alheiem	2961_8729_000737	8.8	9.36
alheio	9351_9280_000149	13.34	13.82
ali	2961_3702_001719	7.26	8.16
aliados	2961_3899_000953	11.16	11.82
aliança	9351_9163_000395	7.94	8.44
alianças	2961_3118_001369	2.8	3.5
alicerces	9485_6390_000008	5.12	5.74
alienara	2961_3118_001973	18.38	18.92
alilkau	12249_10229_000144	1.04	1.58
alimentasse	9351_9018_001247	12.64	13.24
alimente	2961_8729_000364	10.82	11.38
alimentou	2961_8729_000364	8.66	9.3
alinhamento	4367_3702_000132	4.54	5.22
alinhavam	12249_12879_002275	18.44	19.14
alisado	4367_3799_000296	6.58	7.08
alisando	5677_4807_001700	6.6	7.2
alisou	5677_4807_001190	12.06	12.82
alistado	5677_4807_000910	2.52	3.0
alistar	2961_3058_000374	3.06	3.46
alistou	2961_3118_001402	9.346	9.9
alivio	6700_5323_000006	10.82	11.42
aljôfares	10107_11436_000866	4.84	5.46
allah	12249_12742_000159	16.4	17.6
allegou	5677_4744_000041	4.44	4.78
allemães	12249_10229_000232	5.64	6.3
alli	9217_6390_000020	7.2	7.646
alliando	2961_8380_000476	9.57	9.92
alliança	4367_4272_000141	3.98	4.46
alliviados	10250_6390_000012	2.14	3.02
allusões	2961_4272_000043	12.98	13.58
allí	10250_6390_000001	3.66	4.0
alma	7028_5323_000000	4.68	5.14
almanaques	4367_4739_000163	0.64	1.28
almeia	2961_3118_001720	5.56	5.92
almirante	5677_4807_000384	1.5	2.08
almoxarife	5677_4807_000506	6.184	7.134
almoçava	12249_12879_001294	1.54	2.54
almoço	12249_12879_001636	11.32	11.88
almoçou	12249_12879_001636	11.32	11.88
almíscar	12249_12879_000874	7.84	8.56
alongando	2961_8729_000022	8.0	8.7
alourada	10107_6390_000252	5.34	6.14
alta	5677_4272_000135	1.62	1.84
altares	12249_12765_000236	14.48	15.2
altas	5677_4807_000171	5.94	6.24
alterada	10107_12563_001043	5.26	5.98
alterado	9351_9163_000504	8.88	9.48
alterar	10107_12563_000442	2.18	2.58
altercava	12249_12879_001148	5.96	6.88
altercavam	12249_12879_001385	6.41	7.56
alternando	5677_4807_000310	5.08	5.98
alternar	9351_9018_001227	13.24	13.94
alternativamente	10107_6390_000814	8.22	9.32
alteza	2961_7087_000143	7.54	7.96
altiva	2961_8363_000166	2.9	3.28
altivas	2961_4629_001147	2.72	3.5
alto	2961_3899_000140	4.74	5.58
altos	5677_4807_000282	13.42	13.96
altura	533_5833_000002	4.88	5.16
alucianada	2961_4629_000889	6.8	7.62
alucinadora	12249_12879_000685	17.27	18.42
alucinação	9351_9280_001283	11.76	12.28
alude	9351_9280_001445	3.96	4.28
aludir	4367_4739_000184	2.1	2.44
aludiu	9351_9163_000204	3.5	3.9
alugar	10107_12563_000217	11.52	12.04
alugassem	2961_3899_001340	0.9	1.64
alumiando	2961_7642_000497	4.84	5.38
alunos	2961_3702_001295	8.86	9.42
alusões	5677_4807_001361	2.9	3.52
aluísio	10107_12266_000140	5.62	6.52
alvares	2961_7642_000932	9.56	10.2
alvas	5677_4807_000666	6.2	6.66
alveitar	2961_4744_000011	1.99	2.84
alves	2961_8380_000541	7.28	7.74
alvitre	5677_4272_000041	1.34	1.82
alvorada	2961_3765_000020	8.6	9.16
alvorar	2961_7642_001222	9.3	9.78
alvoroçados	12249_10229_000327	11.11	12.06
alvoroçar	6207_5270_000010	4.86	5.42
alvoroço	12249_10229_000257	0.56	1.18
alvos	12249_8708_000019	2.36	2.86
alvura	10107_11436_000276	11.28	11.74
alvuras	4783_3962_000001	9.16	9.8
ama	2961_3118_001801	0.96	1.56
amai	10107_12563_000291	5.66	6.46
amainou	2961_13488_001257	6.58	7.38
amaldiçoada	12249_12879_000685	15.47	16.62
amaldiçoando	12249_12879_000119	8.46	9.36
amaldiçoo	5888_4811_000009	9.11	9.66
amalha	12249_8708_000012	3.5	4.08
amam	9351_9018_000338	8.44	8.74
amando	2959_2564_000026	2.16	2.64
amanhã	4367_3648_000123	12.5	13.12
amansado	10296_6390_000030	6.12	6.96
amansarde	5677_4744_000025	8.28	8.9
amante	9351_9018_000271	17.74	18.2
amanuense	9351_9280_001227	11.76	12.34
amarela	12249_12879_001980	3.94	4.54
amarella	2961_13488_000079	9.6	10.14
amarellecer	12249_10229_000257	3.36	4.56
amarelo	9351_9280_001291	6.52	7.06
amarga	2961_3118_001543	13.82	14.462
amargo	10107_11436_000439	8.38	8.862
amargor	12249_10229_000204	5.82	6.38
amargos	2961_3899_000004	15.36	16.42
amargura	5677_4272_000178	12.82	13.44
amargurada	4783_3962_000003	2.44	3.24
amargurado	12249_12879_001743	3.56	4.54
amariam	12249_12765_000680	9.9	10.58
amarrar	12249_12879_001154	13.28	13.94
amarraram	2961_10229_000049	4.79	5.44
amarrotava	2961_8380_000172	5.84	6.56
amartine	4367_4572_000010	6.74	7.46
amas	2961_3118_001801	0.96	1.56
amassada	5677_4807_000993	4.82	5.36
amavam	10107_11436_000599	15.72	16.3
amaveis	12249_12742_000188	11.98	12.68
amazona	9351_9018_000991	7.64	8.22
amazonas	10296_6390_000027	12.38	12.98
amazônico	2961_8729_000774	10.26	11.04
ambas	5888_5270_000001	4.12	4.76
ambira	10107_11436_000173	10.04	11.28
ambição	9351_9280_001349	19.08	19.52
ambos	2961_4739_000077	2.36	2.76
ame	9351_9018_000353	17.04	17.34
ameaça	9351_9280_001697	4.34	4.88
ameaçada	13196_13511_000010	7.66	8.52
ameaçado	12249_12879_000887	16.04	16.98
ameaçadoramente	12865_13396_000034	6.04	6.84
ameaçadores	2961_3058_000009	4.46	5.4
ameaças	12865_13396_000027	7.18	7.8
ameaçou	9351_9280_000210	2.92	3.5
amedrontado	5677_4807_000646	12.52	13.28
amedrontava	5677_4807_000974	5.12	6.04
amedrontou	4367_3702_000034	1.86	2.76
amei	2961_7087_000097	15.54	15.92
