accomplir	6249_11031_000327	0.98	1.78
accomplis	6070_5508_000403	8.98	9.56
accomplissaient	66_486_000015	6.96	7.806
accomplit	6249_11031_000934	0.84	1.54
accord	12981_10625_000043	8.56	9.04
accorda	7614_7016_000011	6.36	6.72
accordaient	10827_8878_000153	8.82	9.38
accorde	1624_1167_000003	15.14	15.678
accordée	10065_10699_000114	17.62	18.22
accosta	10058_9061_000041	7.62	8.02
accouchée	6128_5982_001124	7.832	8.382
accoudée	5526_3078_000006	1.282	1.74
accoudés	3270_2576_000051	9.42	9.9
accouplement	5764_7678_000091	0.62	1.32
accouraient	1649_1745_000072	3.3	4.04
accourait	52_4703_000013	4.425	4.96
accourt	1590_2292_000103	3.32	3.82
accoururent	1649_1028_000100	3.974	4.574
accourus	12501_11650_000148	9.32	9.76
accourut	1590_1478_000122	1.3	1.9
accoutumé	3270_2576_000021	1.05	1.6
accoutumée	5525_8734_000471	12.84	13.44
accoutumés	6381_4703_000035	17.65	18.2
accroch	9854_9061_000018	6.1	6.44
accroche	5764_1745_000403	3.36	4.16
accrochés	12501_14185_000084	7.8	8.36
accroîtra	4699_3731_000015	11.06	11.84
accueillies	12501_11650_000384	1.3	1.7
accusait	1590_2292_000142	11.92	12.36
accuse	11247_7271_000043	11.72	12.1
accuser	13634_14460_000167	7.02	7.6
accusée	6070_5508_000207	17.22	18.0
accède	7614_7016_000028	3.61	4.16
accès	1887_1417_000002	11.06	11.36
accélération	125_486_000012	6.38	7.38
acharnement	1243_974_000118	1.11	1.56
acharnés	66_486_000039	2.36	2.98
acheta	12899_13782_000578	5.24	5.8
achetaient	12823_14185_000035	11.46	11.94
achetiez	1798_1028_000016	4.1	4.78
achetées	1579_1028_000003	10.14	10.66
achetés	1243_974_000454	11.96	12.34
achev	9854_9061_000200	11.28	11.74
achevaient	7377_5508_000106	1.04	1.46
achever	5764_6742_000025	1.64	2.0
achevons	6856_5508_000042	17.986	18.42
achètent	5021_3078_000001	8.92	9.72
achètera	2297_1745_000021	12.12	12.82
achèvent	8582_9321_000084	10.56	10.98
acquis	8582_9321_000110	2.8	3.06
acquise	3190_5203_000002	13.5	13.96
acquises	3698_4013_000982	12.78	13.08
acquitté	4512_4588_000747	14.66	15.22
acte	12709_13781_003694	1.24	1.84
acteur	1127_1745_000016	5.28	5.95
acteurs	12709_13781_004274	2.22	2.68
action	8582_8734_000055	11.28	11.6
actions	12713_10527_000196	3.56	4.02
activité	9242_8978_002461	9.9	10.5
actuellement	12968_10625_000032	7.58	8.04
actuels	8582_9321_000006	8.34	8.82
acuité	2904_2928_000274	7.0	7.5
acunhienne	8778_9061_000568	1.42	2.12
adam	6249_11031_001116	14.7	15.04
addhéma	3698_4969_000525	10.22	10.74
adhère	2506_3103_000041	9.04	9.54
adhésion	2904_2928_000166	10.38	10.88
adieu	1329_1028_000041	13.48	13.8
adieux	12981_10625_000023	14.9	15.32
adjacente	2904_2413_000002	7.16	7.71
admettant	1649_2432_000056	9.9	10.4
admette	9121_8878_000698	7.02	7.48
admettre	2033_2432_000017	2.9	3.62
administrateur	125_486_000029	13.54	14.48
administré	9242_8978_003584	16.9	17.6
admira	11875_11650_000206	1.76	2.3
admirable	78_1028_000009	1.06	1.96
admirables	6856_5508_000043	0.88	1.7
admirait	6070_4703_000182	9.06	9.68
admirateur	1474_3138_000793	12.2	12.84
admiration	2596_2212_000273	11.86	12.34
admirer	2776_2432_000229	4.62	5.1
admirez	5232_4703_000120	6.84	7.46
admiré	3204_2798_000231	8.4	9.1
admirée	11875_11650_000076	5.36	5.82
adolescent	12823_12317_000322	1.62	2.12
adoptée	2596_2212_000350	2.7	3.1
adorable	5595_4703_000004	12.68	13.26
adorait	11772_11650_000023	5.94	6.48
adorations	7377_5508_000276	1.77	2.22
adore	5612_3078_000376	3.22	3.68
adorent	3060_2660_003052	15.12	16.16
adoreront	10065_10545_000246	2.7	3.4
adorez	6249_11031_000903	2.51	3.96
adorée	8102_7678_000069	1.08	1.7
adoucie	7439_2928_000017	10.52	11.1
adoucir	3503_3731_000027	7.0	7.72
adressa	1329_1028_000022	14.6	15.18
adressant	1869_1028_000034	9.92	10.36
adresser	5526_3078_000019	5.8	6.2
adresserai	12541_11650_000269	10.22	10.78
adressée	1869_1028_000027	9.4	9.92
adressées	12501_11650_000048	6.22	6.92
adrets	12713_14185_000107	16.54	16.98
adroitement	103_1565_000031	6.96	7.6
adroites	4174_4991_000002	13.16	13.6
adroits	1243_974_000202	11.92	12.22
adultère	1840_6193_001507	1.69	2.24
advenait	7423_6767_002444	0.64	1.16
adversaires	12512_11650_000024	8.38	8.98
adversités	1127_1745_000050	10.96	11.454
affabilité	2904_2413_000003	7.38	7.88
affable	5612_3078_000040	12.13	12.83
affables	12968_10625_000001	8.88	9.46
affaiblie	6128_5982_000633	4.49	5.04
affaiblissement	103_486_000019	10.52	11.2
affaires	1664_1656_000023	4.56	4.9
affairs	9804_9061_000559	0.92	1.2
affairés	11822_11650_000479	15.78	16.26
affaissements	7239_2432_000156	1.6	2.06
affectent	6348_4991_000020	12.24	12.84
affection	5232_4703_000221	5.36	5.72
affectueuse	9854_9061_000171	3.94	4.54
affectueusement	14_394_000051	4.06	5.06
affectueux	1474_1259_002631	7.658	8.158
affecté	12981_10625_000031	14.744	15.294
affichaient	5526_4230_000001	4.96	5.46
affiche	3182_2567_000024	12.58	13.06
affirma	12501_14238_000124	9.2	9.6
affirmant	8778_9061_001703	12.02	12.58
affirmativement	13177_8878_000208	5.5	6.2
affirment	12541_8878_000138	12.56	12.98
affirmer	2316_1745_000027	4.46	4.94
affliction	62_394_000091	4.88	5.48
affligé	10065_10849_000331	3.2	3.88
affligée	1590_2506_000092	3.06	3.68
affluaient	8778_8539_001969	1.06	1.72
affranchi	6249_11031_001584	10.78	11.68
affranchie	8582_9321_000068	15.415	15.94
affreuse	12713_11650_000254	14.4	15.0
affreuses	12899_8878_000098	12.08	12.78
affront	1869_1028_000049	6.66	7.06
affronte	5232_3103_000295	10.24	10.64
affronter	12981_10625_000041	13.34	13.82
afin	7200_2432_000000	12.12	12.82
africaine	8102_7678_000079	1.02	1.68
age	12709_14222_001163	16.02	16.4
agence	5021_3078_000000	8.1	8.64
agenouiller	6070_4703_000369	17.9	18.46
agenouillée	5764_7678_000107	0.354	0.98
agent	2506_3103_000026	6.7	7.14
aggraver	14_394_000064	2.02	2.94
agi	10065_10545_000094	2.38	2.74
agile	9804_9061_000784	6.8	7.1
agir	5525_8734_000279	10.12	10.56
agis	1127_1745_000024	8.3	8.5
agissants	8102_7678_000342	1.2	1.82
agisse	11875_11650_000020	6.14	6.48
agissent	7423_2928_000847	10.94	11.44
agissons	5553_4230_000024	0.6	1.12
agit	3190_5203_000007	4.17	4.67
agitaient	9854_9061_000219	7.72	8.16
agitations	7239_2432_000153	11.49	12.04
agitée	6856_5508_000002	14.18	14.72
agitées	10827_8878_000225	15.5	16.04
agneaux	13177_8878_000043	17.76	18.12
agonisaient	6381_4703_000032	11.2	11.8
agonisé	5525_8734_000450	3.82	4.34
agrable	10082_9061_000137	6.14	6.84
agraire	6856_5508_000073	8.96	9.6
agression	2596_2212_000228	8.66	9.08
agriculteur	62_486_000211	13.9	14.5
agrippa	9804_10527_000517	2.9	3.52
agréable	13142_13814_000018	2.98	3.48
agréablement	1798_1028_000006	8.43	9.28
agréables	5526_4230_000000	6.515	7.12
agrégations	7193_2432_000036	5.52	6.22
agréments	5764_7678_000092	4.32	4.86
aguets	7614_7016_000029	11.8	12.1
ah	3204_2798_000214	18.07	18.52
ahuri	5595_4703_000015	10.74	11.56
ai	6128_5982_000672	16.82	16.96
aida	7377_5508_000179	4.62	4.84
aidons	10065_10039_000031	4.18	4.44
aidée	5526_3078_000049	0.8	1.0
aie	11247_11650_000421	1.9	2.08
aient	1869_1028_000013	5.54	5.7
aigle	7150_6742_000011	3.8	4.42
aigles	3204_2798_000533	7.62	7.9
aigrettes	8778_8539_001656	8.82	9.24
aigu	10032_9061_000184	4.82	5.12
aigüe	12899_10625_001364	2.0	2.654
aile	10620_7271_000046	1.58	1.78
ailes	5764_7678_000107	16.04	16.38
aille	1579_1028_000028	7.48	7.7
ailleurs	6381_4703_000032	1.02	1.48
ailé	4018_5268_000003	1.54	2.06
ailées	7679_6742_000027	2.3	2.72
aima	10827_14185_000010	4.98	5.42
aimables	5021_3078_000010	1.6	1.98
aimais	9242_9587_000261	4.96	5.48
aimante	5526_3078_000053	8.14	8.67
aimants	2506_3103_000016	14.7	15.16
aime	12968_10625_000016	4.96	5.14
aimerait	7614_7016_000029	1.1	1.32
aimes	11954_7727_000013	10.94	11.38
aimiez	6128_5982_001128	6.88	7.18
aimions	11743_7727_000000	7.04	7.6
aimât	3270_2576_000042	1.22	1.42
aimé	1840_7340_001019	1.36	1.62
aimée	6128_5982_000780	7.82	8.22
ainsi	5553_4230_000019	7.34	7.56
air	6128_8734_000160	9.12	9.38
aise	1817_1565_002781	6.62	7.06
aisment	10058_9061_000066	14.38	14.72
aisselles	7679_6742_000015	9.46	10.04
aisé	12541_8878_000138	5.02	5.22
aisément	5232_4703_000221	12.38	12.76
ait	5764_7678_000260	6.82	7.134
ajouta	12501_14588_000083	4.88	5.28
ajoutera	13177_8878_000020	4.1	4.5
ajouté	8582_9321_000032	3.38	3.74
ajustait	6070_5508_000276	11.25	11.8
alain	12709_14222_000899	4.36	4.66
alambic	12501_14327_000000	6.2	6.82
alarmé	6381_4703_000043	13.4	13.84
albanais	8102_7016_000036	10.06	10.5
albatros	5295_5268_000004	12.66	13.28
albert	1474_1259_006475	0.72	1.02
albi	12713_14185_000187	14.18	14.84
albin	10620_9961_000005	11.56	12.06
albion	5232_4703_000020	10.56	11.12
album	13611_14327_000016	5.0	5.34
alcôve	7377_5508_000194	12.78	13.38
alerte	2596_2212_000479	3.1	3.518
alexandre	9804_9061_000559	12.62	13.342
alfred	12501_11650_000158	0.578	0.92
alger	12501_11650_000201	17.08	17.42
algues	4512_3103_001289	6.68	7.18
algèbre	2771_1745_000010	10.868	11.518
ali	103_1565_000012	8.18	8.64
aliments	12823_13528_000317	7.86	8.14
alla	12501_11650_000384	2.88	3.06
allahabad	66_486_000010	12.8	13.5
allai	2904_2928_000316	11.08	11.3
allait	66_486_000011	1.88	2.26
allemand	12512_11650_000046	1.32	1.78
allemands	12709_13781_001748	8.6	9.14
aller	12541_12317_000349	3.44	3.76
allez	12713_10527_000266	13.68	13.94
allions	5021_3078_000005	8.12	8.46
allongea	2284_1565_000005	1.82	2.24
allongeant	2926_1745_000014	14.62	15.62
allongées	5525_8734_000001	2.42	2.94
allons	10032_9061_000040	13.66	13.92
alluma	5021_3078_000016	3.54	3.92
allumaient	13611_14327_000009	7.522	7.96
allumait	12823_12317_000428	10.1	10.54
allume	7377_5508_000102	1.36	1.6
allumer	5525_8734_000499	4.76	5.02
allums	10032_9061_000172	7.96	8.32
allumé	3060_1902_000032	6.66	6.94
allumés	6249_11031_003184	3.04	3.646
allure	8582_8734_000028	12.28	12.52
allures	2904_2928_000067	11.56	11.88
allé	8582_8734_000095	2.46	2.72
alléchant	13611_14327_000009	13.3	13.92
allée	5526_3078_000032	4.58	4.96
allées	6070_5508_000379	6.26	6.62
alléger	8582_9321_000031	7.48	7.86
alors	1840_1902_000016	1.5	1.78
alpestre	8582_9321_000077	3.66	4.16
alraschid	1798_1028_000007	6.02	6.76
alternativement	5764_7678_000071	11.7	12.86
altérées	9121_8878_000026	1.33	1.88
alvéole	5232_3103_000253	4.6	5.14
alzire	8778_8734_000992	5.57	6.14
am	12709_13781_004976	5.4	5.78
amalgame	2506_3103_000051	11.96	12.6
aman	10065_10699_000015	9.52	10.1
amanda	11875_11650_000132	18.48	18.92
amandes	1798_1028_000004	6.82	7.358
amandier	13634_14460_000806	2.68	3.16
amant	11875_7727_000016	3.34	3.64
amarrés	10620_7271_000046	13.36	13.88
amas	13658_14327_000039	12.28	12.58
amasser	1817_1565_002459	2.51	3.06
ambassadeurs	11875_11650_000183	7.082	7.582
ambulances	7423_2928_001117	15.76	16.36
amen	10082_9061_000293	3.08	3.34
amenait	1840_6610_001375	6.54	7.18
amenant	753_4230_000004	8.26	8.82
amener	9804_10527_000648	4.72	4.96
amenèrent	103_1565_000027	13.64	14.2
amené	78_1028_000002	1.22	1.68
amenées	1869_1028_000010	5.3	5.854
amer	13611_14327_000008	13.42	13.86
amers	8582_9321_000010	14.47	14.92
amgiad	1817_1565_000280	3.14	3.6
ami	1989_2928_000015	6.02	6.28
amicale	5526_3078_000055	1.48	2.0
amie	14_394_000003	4.7	5.1
amiens	2596_2212_001229	12.42	12.862
amies	11247_11650_000326	10.38	10.72
amincie	10032_9061_000261	10.38	10.76
amis	12512_11650_000200	9.76	10.16
amoindri	6856_5508_000055	3.1	3.76
amolli	7239_7016_000058	12.98	13.42
amoncellements	6856_5508_000058	10.52	11.14
amoureuse	5232_5508_000043	6.26	7.12
amoureusement	1579_1167_000004	8.02	9.24
amoureuses	7150_6742_000013	12.834	13.74
amours	13634_14327_000230	5.48	5.92
amphibie	5553_4230_000023	6.616	7.166
ampliations	1817_2093_000136	9.7	10.54
amsterdam	11772_7727_000013	9.28	10.06
amusante	12713_12317_000065	8.7	9.16
amuse	12501_11650_000230	12.28	12.62
amuser	3503_3731_000020	6.84	7.54
amères	12713_12317_000062	17.58	18.2
améliorer	12823_13528_000185	4.62	5.12
aménagement	2506_3103_000049	3.05	3.6
américaine	12541_14588_000030	9.44	10.174
amérique	2904_2928_000112	13.24	13.68
an	3182_2567_000037	3.6	4.04
anachorète	9242_9587_000486	9.06	9.68
analogies	12713_10527_000060	3.9	4.5
analyse	12713_14185_000224	8.48	9.08
ancatres	9854_9061_000040	9.34	9.76
ancienne	12709_14178_000216	11.02	11.62
anciennes	12968_10625_000008	17.68	18.06
anciens	5612_3078_000095	5.84	6.22
ancêtres	8582_9321_000161	6.26	6.814
anderson	12512_11650_000002	11.89	12.54
andrew	125_486_000002	12.12	12.46
anges	2316_1745_000010	3.08	3.5
anglaises	10827_14185_000023	13.84	14.36
angles	1649_2432_000067	9.64	9.96
anglicans	9854_9061_000024	3.14	3.66
angoisses	6249_11031_000631	12.82	13.54
animal	2297_1745_000021	1.38	1.8
animaux	13177_8878_000156	7.16	7.7
animé	62_486_000097	13.34	13.86
animés	6249_11031_002084	11.98	12.66
annales	1664_1656_000033	17.98	18.28
anneau	9804_10527_000321	1.42	1.84
anneaux	3204_5508_000021	13.58	13.68
anniversaire	12968_10625_000005	11.82	12.42
annonce	1474_1259_005888	14.52	14.84
annoncer	62_394_000054	3.76	4.22
annoncé	2904_2928_000209	0.82	1.3
annonça	3698_7269_002442	8.04	8.5
annonçaient	1840_2634_001214	1.64	2.12
annonçait	66_486_000010	2.4	2.8
année	12541_14588_000074	12.78	13.02
années	5526_3078_000004	10.82	11.22
ans	1664_1656_000016	1.66	1.82
antoinette	10827_8878_000070	9.58	10.18
antres	13658_14327_000013	5.78	5.98
antédiluvien	7193_2432_000006	4.96	5.76
antédiluviens	7239_2432_000088	10.93	11.48
antéhistoriques	7193_2432_000045	3.83	4.58
antérieure	10065_10849_000385	4.74	5.26
antérieures	3060_2660_001980	13.19	14.04
anvers	7614_7016_000017	6.92	7.3
anxieuse	2596_2212_000228	1.69	2.44
anxieusement	3204_2883_000296	10.88	11.38
anxieux	9854_9061_000131	7.5	8.08
anxiété	125_486_000003	3.46	4.06
anéantie	11247_11650_000636	7.41	8.06
août	2033_2432_000021	6.94	8.14
ap	6249_11031_002956	2.38	2.6
apaisant	13658_14327_000036	4.61	5.66
apaise	2904_2413_000032	1.52	2.0
apaiser	1649_1745_000005	6.98	7.54
apennins	4609_3731_000004	6.48	6.98
apercevait	3060_2513_000166	11.64	12.14
apercevoir	7377_5508_000026	1.77	2.42
apercevons	12981_10625_000039	9.45	10.2
aperut	9804_9061_000552	19.44	19.9
aperçue	11772_11650_000167	1.36	2.02
aphroditê	5764_6742_000128	1.26	2.06
aplati	5232_4703_000098	2.98	3.62
aplaties	1840_4878_001686	18.3	18.88
apostolique	8102_7678_000160	1.14	1.84
apparaissaient	7193_2432_000017	12.962	13.58
apparaît	6249_11031_002084	4.7	5.598
appareils	1243_974_000202	3.46	3.92
apparence	13634_14460_001020	10.6	11.06
apparences	4512_3103_000079	3.44	4.26
appartement	10620_11650_000043	12.73	13.38
appartements	3698_7269_002442	3.57	4.12
appartenaient	4512_4588_000897	8.14	8.734
appartenait	10620_10625_000094	9.46	10.06
appartenant	1664_1656_000039	12.12	12.7
appartenez	3060_2602_000172	6.46	7.06
appartenir	12968_10625_000043	3.42	4.12
appartenu	9242_8978_003289	12.36	12.94
appartient	9804_9061_000241	13.72	14.14
appartint	123_1565_000237	2.24	2.76
apparurent	10082_9061_000185	0.52	1.26
appel	10082_9061_000018	9.38	9.64
appelait	1989_2928_000038	12.66	13.12
appeler	1474_2589_000364	7.3	7.7
appellation	9242_8978_003368	4.69	5.34
appellations	6856_5508_000053	2.48	3.02
appelle	1590_2292_000031	0.74	1.02
appels	3204_2798_000414	12.18	12.44
appelé	1590_2506_000104	6.16	6.68
appelée	10065_10612_000204	2.8	3.16
appelés	12981_10625_000025	12.88	13.2
appesantis	13177_14327_000012	3.36	4.2
applaudissements	125_486_000008	4.3	5.04
applaudit	8102_7678_000017	16.78	17.24
appliquée	3060_2660_000119	1.46	1.96
apporta	10620_10625_000044	0.58	0.96
apportaient	8582_8734_000047	1.82	2.26
apporte	2284_1565_000027	4.54	4.9
apporter	13142_13814_000279	2.6	3.06
apporteront	12899_10625_000257	10.47	11.32
apportèrent	10065_10612_000046	11.61	12.36
apporté	10065_10612_000085	3.92	4.58
apportées	1579_1028_000007	3.32	4.02
apposa	694_486_000001	10.94	11.36
apprenaient	8102_7678_000251	10.82	11.44
apprenait	10058_9061_000045	14.68	14.98
apprend	9121_8878_000378	9.0	9.28
apprendrait	6128_8734_000338	8.7	9.04
apprendre	13611_14327_000037	17.18	17.62
apprenez	2316_1745_000043	11.62	12.32
apprennent	13177_8878_000020	2.4	2.92
apprirent	10032_9061_000261	2.78	3.12
appris	12823_9697_000012	15.88	16.18
apprise	6128_5982_000366	13.48	13.82
apprit	12713_11650_000319	0.92	1.18
approcha	13634_14460_000508	1.78	2.26
approchait	6128_8734_000236	1.72	2.16
approcher	1127_1745_000026	1.34	1.82
approches	12899_8878_000211	7.34	7.78
approchât	78_1028_000006	7.5	8.18
approuve	2776_2432_000103	8.82	9.18
approuvé	12512_11650_000177	0.82	1.26
approuvés	8778_8539_001717	11.86	12.51
appréciation	6070_4703_000175	8.32	8.92
appréhensions	12981_10625_000013	9.16	9.7
apprîmes	1887_1417_000010	6.72	7.1
appuie	3503_3731_000018	11.7	12.2
appuya	1579_1028_000025	1.5	1.92
appuyait	12512_11650_000213	5.74	6.18
appuyé	8778_8539_001131	7.92	8.5
appuyée	5526_3078_000014	5.88	6.4
appétit	13658_14327_000032	5.66	6.27
apr	10032_9061_000124	8.12	8.3
après	10065_10545_000123	4.16	4.42
apulée	3060_2660_000102	5.7	6.16
araignée	10827_8878_000112	10.6	11.14
aramis	1474_2105_005837	3.34	3.84
arates	9854_9061_000286	6.28	6.56
arbitrage	1664_1656_000003	4.84	5.54
arbitre	11822_11650_000283	12.5	12.9
arborescentes	7193_2432_000024	2.74	3.614
arbre	3060_2513_000166	12.62	12.894
arbres	7193_2432_000024	10.18	10.59
arbrisseaux	13658_14327_000053	10.4	11.134
archevêque	7377_5508_000091	2.94	3.39
architecturales	3698_7269_000335	6.568	7.518
architecture	13634_14460_000959	10.8	11.36
archives	2033_2432_000007	3.1	3.66
arctique	1243_974_000092	16.52	16.96
arctiques	1243_974_000173	19.42	19.82
ardemment	7439_2928_000050	4.49	5.04
ardentes	12713_14185_000031	10.0	10.7
ardents	3503_3731_000006	9.12	9.64
argentin	8778_9061_001485	7.22	7.998
argentine	8778_9061_000802	14.5	15.18
argentée	12713_14185_000052	8.36	8.98
argile	9242_8978_005252	4.38	4.86
argileux	9804_9061_000882	7.96	8.67
aride	2316_1745_000036	14.64	15.2
arithmétique	2771_1745_000010	9.83	10.48
armait	5525_8734_000107	14.28	14.64
armand	1840_8323_002888	10.2	10.814
arme	10058_9061_000004	16.24	16.606
armer	12512_11650_000134	0.9	1.24
arms	10032_9061_000265	13.34	13.72
armées	11954_7727_000040	10.38	10.84
arméniens	13142_13814_000032	8.38	9.04
arnault	3060_2660_000827	9.76	10.76
arnold	7239_7016_000009	8.52	8.92
aronnax	2506_3103_000069	13.26	13.8
arpenta	2596_2212_001163	12.92	13.4
arpenter	3190_2567_000000	10.92	11.42
arracha	10032_9061_000261	5.92	6.42
arrachant	1817_2839_000122	9.04	9.52
arrachèrent	62_1028_000022	5.62	6.22
arrachées	7193_2432_000001	8.06	8.52
arranger	11822_11650_000334	3.5	3.98
arrater	10082_9061_000133	16.3	16.74
arriv	9804_9061_000882	13.24	13.64
arriva	5526_3078_000015	3.32	3.8
arrivaient	7439_2928_000021	2.38	2.9
arrivais	2926_1745_000010	13.36	13.72
arrivant	3060_1902_000186	9.38	9.84
arriverait	2506_3103_000027	12.1	12.58
arrivez	4512_4588_001360	0.96	1.64
arrivâmes	1664_1656_000017	17.76	18.28
arrivèrent	5525_8734_000016	1.14	1.52
arrivé	6856_5508_000006	16.32	16.68
arrivée	1127_1745_000019	1.26	1.822
arrivées	694_486_000017	4.98	5.38
arrière	6070_5508_000610	8.78	9.32
arrogant	6249_11031_000570	4.77	5.82
arrondie	9242_8978_003326	3.09	3.94
arrondis	66_486_000053	7.66	8.414
arrosé	1817_1565_000571	7.5	8.1
arrosée	12713_14185_000124	2.16	2.76
arrêta	7423_7705_000558	4.88	5.36
arrêtait	10827_11650_000081	6.68	7.12
arrêtant	8582_9321_000070	4.94	5.64
arrêtent	6249_11031_001650	2.24	2.74
arrêtez	1127_1745_000006	8.41	8.86
arrêts	10065_10849_000138	2.4	2.7
arrêtèrent	1798_1028_000003	3.78	4.46
arrêtée	5232_3103_000051	2.78	3.46
arrêtés	1127_1745_000052	12.68	13.1
art	11772_12317_000230	5.78	6.16
artaxercès	10065_10699_000090	11.7	12.4
articula	12709_14238_000294	0.96	1.74
artificielle	6856_5508_000011	8.58	9.28
artificielles	1977_1745_000001	2.38	3.08
artiste	10827_14238_000023	6.49	7.24
artistement	5021_3078_000022	13.67	14.52
artistes	5526_3078_000055	13.76	14.5
artères	1649_7727_000031	7.44	8.02
arête	103_1565_000018	8.18	8.542
as	2776_1902_000075	10.54	10.7
ascendante	2771_1745_000019	6.5	7.12
ascensionnel	8102_7678_000398	14.76	15.46
ascensionnelle	5232_3103_000051	1.48	2.26
asiatique	2297_1745_000028	10.5	11.38
asile	8582_9321_000011	7.56	7.86
asnières	10620_7271_000014	12.2	12.44
aspects	11772_11650_000083	15.88	16.22
aspirait	8582_9321_000103	6.62	7.18
aspirations	1989_2928_000040	6.62	7.22
aspérités	5526_3078_000058	15.58	16.24
assad	1817_1565_000280	1.0	1.44
assaillaient	6856_5508_000057	2.28	2.72
assassin	1474_2105_005837	8.354	8.7
assassins	2904_2928_000059	15.7	16.34
assassiné	12501_11650_000128	12.74	13.28
assaut	5526_3078_000049	9.94	10.42
assauts	4512_3103_001078	3.32	3.72
assembla	8102_7016_000179	6.7	7.4
assemblage	7423_3138_000310	5.7	6.26
assemblés	13142_13814_000001	15.92	16.64
assentiment	2926_1745_000000	10.58	11.36
assez	2776_2432_000116	13.06	13.32
assidue	12713_11650_000218	8.32	8.94
assidus	2776_2432_000086	10.08	10.52
assiettes	3270_2576_000036	15.52	16.0
assignée	13634_14588_000239	13.1	13.66
assimilait	7239_2432_000202	3.9	4.4
assise	7423_3138_000227	2.62	3.26
assises	3270_2576_000054	6.96	7.4
assist	9854_9061_000083	10.2	10.46
assistans	7614_7016_000002	0.92	1.34
assiste	1840_8843_001147	4.38	4.9
assister	2596_2212_000159	1.46	1.82
assisté	2771_1745_000025	14.7	15.1
associé	11772_11650_000054	17.02	17.66
assommé	9242_8978_001075	13.58	14.08
assoupis	5612_3078_000459	9.08	9.66
assourdissant	13142_13814_000065	5.04	5.74
