abgesägt	10148_13867_000794	7.24	8.12
abgethan	4542_2098_001074	7.92	8.5
abgetragen	5675_4214_000048	15.86	16.52
abgewartet	143_82_000389	11.6	12.18
abgewiesen	3244_2124_000167	1.215	1.88
abgewinnen	4153_2999_000024	2.36	3.04
abgezogen	3731_1614_000011	7.52	8.18
abgezwungen	5055_6942_000094	8.92	9.8
abgrund	11328_11184_000012	12.58	13.12
abgrundes	10904_10388_000006	12.22	12.74
abgrundtiefen	9168_8747_000042	11.71	12.56
abgöttischen	11927_12408_000191	6.48	7.1
abhang	1920_931_000006	10.66	11.18
abhielt	8659_7958_000083	7.12	7.7
abhing	3276_2431_000006	7.44	8.1
abholen	5764_6882_000046	15.8	16.66
abhänge	7998_8538_000244	10.56	11.04
abid	9565_13024_000076	1.08	1.44
abkonterfeit	10087_10388_000021	6.68	7.46
ablauf	9207_8538_000027	6.38	6.7
ableben	5675_4214_000042	14.98	15.44
ablegt	9538_8747_000184	7.14	7.64
ablehnte	7998_8747_000061	8.48	9.14
ablesen	2037_3099_000791	3.16	3.92
abnahm	2909_6599_000024	8.34	8.84
abneigung	10536_10388_000018	5.18	5.78
abraham	13626_14339_000039	12.08	12.84
abrechnung	6507_6932_003212	2.56	3.26
abreisenden	2677_2124_000256	6.52	7.14
abrüstung	10791_10388_000053	11.04	11.86
absah	136_82_000076	8.82	9.246
abscheu	5406_3957_000009	17.16	17.78
abscheulich	2422_4669_001273	14.52	15.56
abschied	2677_2124_000637	5.96	6.7
abschieds	11413_11039_000009	8.88	9.5
abschiedslied	11413_11039_000001	4.314	5.214
abschließen	7270_6264_000011	11.54	11.98
abschneiden	2602_2124_000072	14.66	15.32
abschnitt	5764_6882_000007	11.94	12.478
abschütteln	6507_5756_000096	14.896	15.646
absender	9908_8747_000259	2.1	2.68
absetzte	3494_2910_000923	6.818	7.54
absichtlich	6719_8747_000000	13.44	14.22
absolut	6880_6902_000079	9.68	10.9
absolvierte	253_686_000215	15.06	15.94
abspiegeln	252_686_000449	1.2	2.04
abstammt	8704_7958_000017	14.24	14.9
absticht	2314_1599_000042	17.94	18.62
abstimmung	10163_9417_000013	8.34	8.94
abstriche	8704_7958_000011	17.8	18.28
absturz	11990_13109_000141	7.5	8.22
absuchen	5764_6882_000046	12.34	12.96
abtei	1171_931_000042	2.82	3.4
abteilen	3631_2124_000080	14.92	15.42
abteilungen	139_82_000099	5.32	5.88
abtrennung	6880_11151_000011	8.68	9.28
abtrocknen	2043_3957_000112	11.5	12.14
abu	9565_9808_001065	9.826	10.18
abwechselndem	253_545_000209	9.38	10.08
abwechselung	5405_6660_000329	9.08	9.82
abweisen	5675_4214_000001	11.62	12.12
abweisend	6826_5880_000002	3.56	4.286
abwenden	4174_11191_000443	2.72	3.26
abwendete	4512_3957_000048	8.98	9.68
abwesenden	5055_7958_000156	14.14	14.78
abwesenheit	7579_7072_000017	10.81	11.46
abzeichen	5632_4654_000127	7.7	8.34
abzieht	7328_6902_000090	3.82	4.46
abzug	5764_6882_000051	10.18	10.72
abzuhalten	2314_1599_000018	18.36	19.16
abzulegen	8659_7958_000054	12.16	12.74
abzumahnen	6659_5144_000027	7.93	8.58
abzunehmen	5283_4428_002387	3.34	4.14
abzurechnen	5244_6882_000013	8.06	9.48
abzuringen	5405_6660_000264	16.64	17.38
abzuschütteln	8634_7246_000000	15.0	15.66
abzusperren	7998_7246_000376	6.56	7.42
abzusprechen	3244_2124_000002	9.3	9.92
abzustreifen	6719_8747_000270	15.14	15.94
abzuwarten	146_82_000637	12.27	12.82
abzuweisen	143_82_000513	10.92	11.78
abzuwälzen	3330_2130_000028	12.0	12.98
ach	11299_11184_000063	15.8	16.638
achill	1171_931_000197	10.54	11.08
achsel	10162_9417_000012	12.8	13.08
achselhöhle	2314_1599_000025	6.26	6.98
achselzucken	8659_11151_000150	7.96	8.7
acht	11480_11675_000011	3.08	3.52
achten	8337_9598_001250	17.9	18.28
achteten	3797_3107_000407	7.66	8.22
achtsamkeit	2314_1599_000002	6.92	7.66
achtundsechzig	10191_8674_000006	10.74	11.74
achtung	11299_11184_000060	5.4	5.94
achtzehn	1649_5144_000291	7.02	7.54
achtzig	7479_6660_000229	16.02	16.38
acker	4533_3792_000540	8.32	8.58
adam	8659_7958_000065	13.62	14.16
adele	9207_8538_000047	10.42	10.76
adels	5424_9318_000932	12.38	12.94
ader	2037_3469_000456	14.06	14.46
adern	2037_3469_000625	8.38	8.84
adjutanten	5764_6882_000039	9.4	10.18
admiral	9646_9372_000118	10.54	11.12
adresse	4533_3852_000005	8.24	8.64
adressiert	9908_8747_000203	16.94	17.62
advokaten	8139_6660_000415	7.92	8.56
aenderung	2859_2620_000040	7.2	7.76
aerger	9207_8538_000055	2.6	3.04
aeste	3885_6902_000137	10.04	10.42
affäre	8659_7958_000054	3.86	4.3
affären	3885_3469_000208	6.42	6.94
afrika	3244_1614_000300	13.1	13.6
agathe	4533_3852_000753	13.2	14.014
agent	8659_11151_000158	6.8	7.76
agitatoren	1649_11151_000014	5.7	6.56
agnes	8427_7246_000005	13.08	13.58
agnesens	8427_7246_000024	4.44	4.96
agraffe	1897_931_000257	13.68	14.16
ah	4542_2098_001131	10.18	11.14
ahmten	5424_11039_000017	9.18	9.7
ahnen	9706_12836_000004	11.94	12.5
ahnend	2158_2130_000076	8.48	9.26
ahnl	5632_4654_000010	3.58	3.96
ahnung	1965_931_000021	10.62	11.02
ahnungen	7998_7246_000359	5.96	6.46
ahnungslos	4533_3852_000417	1.55	2.3
ahnungslosen	9168_8747_000009	13.26	14.0
akka	6952_5880_000002	1.22	1.54
akkompagnement	4533_3792_000646	13.89	14.64
aksinja	9132_8867_000062	0.834	1.24
akt	9908_8747_000015	12.64	12.92
akten	7194_8747_000054	12.82	13.28
aktion	11546_11151_000016	9.74	10.26
aktionen	10536_10388_000018	10.98	11.71
aktivität	10163_9417_000020	10.32	10.94
aktuarius	5283_4428_001197	5.28	6.08
aktuellem	8732_7958_000007	6.2	6.7
al	11920_12655_000001	0.64	0.86
aladdin	3885_5915_000059	11.16	11.66
alarme	10904_11040_000015	10.16	10.7
albedo	12415_13109_001138	4.62	5.38
alberne	8732_7958_000001	7.42	7.88
albernen	327_616_000620	3.8	4.28
album	8337_9598_000703	13.98	14.42
alexander	6719_8747_000145	0.66	1.22
alexandria	3244_1614_000088	6.58	7.26
alexandrowitsch	10148_10349_005131	6.56	7.38
alexei	10148_10349_005131	6.06	6.56
ali	9565_9537_001695	8.61	9.76
alibi	9538_8747_000360	3.36	3.82
alibibeweis	9908_8747_000084	1.69	2.64
alice	19_3643_000058	11.04	11.4
aline	2037_2157_000542	1.96	2.64
alkoholischen	4174_4306_000311	12.84	13.5
all	13726_14339_000036	1.98	2.16
allbekannt	2314_1599_000048	6.18	6.8
alldem	13626_14339_000033	7.98	8.52
alle	139_82_000304	1.76	1.96
alledem	9287_8745_000039	0.82	1.42
allegorische	10162_9417_000000	7.9	8.5
allegro	2602_2186_000625	7.98	8.9
allein	6982_5880_000042	0.82	1.22
allem	2946_2086_000096	9.24	9.56
allemal	11299_11184_000030	14.14	14.9
allen	7242_6264_000084	13.12	13.44
allenthalben	3503_3234_002274	11.6	12.54
aller	3797_2620_000076	2.12	2.4
allerbeste	10163_9417_000015	0.86	1.32
allererst	5632_5157_000000	5.18	5.72
allergeringste	6611_5157_000015	2.86	3.66
allerhand	3885_2999_000141	7.04	7.56
allerlei	5324_3957_000457	3.8	4.24
allerliebst	4396_3619_000390	11.16	11.96
allerliebste	8337_9598_000225	2.72	3.58
allerliebster	11299_11184_000050	5.52	6.32
allerliebstes	5244_11039_000282	9.9	10.8
allerschönste	7579_7072_000011	11.54	12.44
alles	2314_1599_000028	3.68	4.02
allezeit	4153_2999_000000	0.68	1.26
allgemeinen	3276_2431_000020	2.14	2.78
allgemeiner	3124_2620_000072	7.84	8.52
allgemeines	1724_719_000013	12.46	13.08
allgemeingut	1965_931_000012	10.91	11.56
allgemeinheit	8470_8192_000116	14.46	15.18
allmächtigen	11927_12408_000191	3.72	4.4
allmählich	2677_2124_000511	8.4	8.92
allmähliche	9287_8745_000001	5.86	6.52
allmälig	6905_5154_000007	6.66	7.24
allsogleich	3503_2872_000624	2.98	3.96
alltagsleben	5753_10524_000651	2.72	3.46
allwo	4153_2999_000008	11.78	12.26
allzuoft	8659_7958_000048	13.1	13.58
allzuvielen	11546_11151_000063	5.72	6.52
allüberall	7515_6814_000001	4.86	5.72
allüre	8470_8321_000297	12.8	13.24
almhütte	589_1692_000269	9.24	9.7
alpha	5405_6660_000121	1.14	1.5
als	5405_6660_000067	6.26	6.64
alsbald	1920_931_000011	3.0	3.54
also	5424_6660_000520	8.46	8.62
alt	2043_3957_000441	8.5	9.02
altar	9639_9388_001595	11.36	11.78
altare	11927_12408_001981	10.7	11.34
alte	1920_931_000026	6.8	7.1
altem	10904_10824_000009	4.14	4.54
alten	8704_7958_000013	1.2	1.58
alter	6719_8674_000004	7.12	7.4
alternden	8634_7246_000013	3.24	3.76
alterswerk	8675_8745_000012	13.54	14.32
altertümliches	7479_6660_000159	9.74	10.54
altgläubige	9132_9690_000127	7.64	8.3
althebräischen	6880_10823_000051	7.6	8.52
am	10191_8674_000027	11.86	12.86
amal	10191_8674_000002	5.54	5.96
amalia	1897_2086_000186	7.16	7.9
amerika	10087_8747_000192	12.76	13.22
amerikaner	3731_1614_000145	13.96	14.72
amerikanischen	1613_1614_000013	6.96	7.72
amerikas	12415_13109_000007	13.72	14.58
amicus	7270_6264_000007	15.842	16.38
amin	2602_2250_000040	1.06	1.62
amina	12275_13109_000260	10.64	11.14
ammen	12275_13034_000176	5.08	5.52
amphitheater	5675_4214_000037	1.72	2.6
amputieren	7906_6660_000170	16.4	17.04
amsel	13626_14339_000036	4.5	4.92
amsterdam	5283_4428_000013	4.16	4.88
amt	1965_931_000012	1.96	2.34
amtes	1965_931_000013	10.26	10.82
amtlichen	7194_8747_000054	3.8	4.24
amtmann	252_182_000420	7.1	7.76
amts	3124_2999_000024	9.06	9.5
amtsrat	253_545_000274	8.1	8.72
amtsvorsteher	6719_6882_000146	12.1	13.08
an	9538_8747_000258	18.08	18.7
anbelangt	7194_6660_000757	11.16	11.934
anblick	2859_2620_000023	9.6	10.16
anblicke	9207_8538_000000	5.74	6.36
anblicken	10162_9417_000012	13.08	13.54
anblickend	3631_2124_000123	3.64	4.38
anbrach	6880_5880_000097	1.94	2.54
anbrechen	1998_3649_000174	2.04	2.64
andachtsübungen	146_686_000751	6.54	7.42
andenken	7579_7072_000010	13.82	14.48
ander	4153_2999_000032	6.28	6.66
andere	7998_8747_000061	11.4	11.78
anderen	11546_11151_000012	10.9	11.32
anderer	139_82_000265	3.02	3.26
andererseits	9908_8747_000000	0.3	0.92
anderes	20_1614_000116	5.62	5.94
andern	5764_6882_000010	9.84	10.76
anders	3503_4214_001052	10.88	11.38
anderseits	1091_869_000006	14.2	14.82
anderthalb	11546_11151_000012	3.28	3.82
anderwärts	10614_11039_000002	8.4	9.22
andrea	146_183_000016	6.88	7.24
andren	9132_9721_002583	9.24	9.62
andrer	10904_11039_000003	9.38	9.84
andächtige	2234_3469_000438	1.6	2.28
aneinandergereiht	5753_10524_002514	8.21	8.96
anekdoten	9132_9721_002325	6.5	7.22
anerkannten	12776_13109_000023	11.96	12.5
anerkenne	9287_8745_000009	12.1	12.72
anerkennen	7202_6599_000064	13.04	13.7
anfall	2037_4536_000038	5.8	6.32
anfang	2043_1614_000094	11.1	11.44
anfange	6905_5154_000012	7.96	8.62
anfangen	1091_869_000019	15.5	16.0
anfangs	8139_6660_000361	16.02	16.4
anfeuern	10536_10388_000002	11.64	12.16
anfing	10162_9417_000011	9.8	10.24
anfingen	5324_3957_000528	0.82	1.46
anflug	1965_931_000031	14.46	14.94
anfrage	7998_7246_000361	11.74	12.36
anführen	989_1614_000149	9.1	9.54
anführer	143_82_000513	6.52	7.14
angab	8337_9598_001819	13.18	13.72
angaben	2946_2124_000005	9.72	10.28
angebliche	9168_8747_000013	8.98	9.62
angebornes	8634_7246_000058	7.44	8.06
angebot	9287_8745_000024	9.26	9.92
angebrachte	9207_8538_000050	6.52	7.14
angedeutet	9287_8745_000002	1.7	2.44
angefacht	12461_12836_000020	13.64	14.34
angefangen	3885_3196_000692	1.58	2.18
angefeuert	3124_719_000200	6.56	7.38
angefüllt	6315_5157_000026	5.04	5.64
angegeben	2602_2186_000625	11.96	12.56
angegriffen	3276_2431_000021	7.86	8.734
angehalten	7486_6765_000003	6.38	7.02
angehe	6315_5157_000008	6.66	7.24
angeht	9646_9372_000417	17.06	17.64
angehörende	3797_3107_000178	16.62	17.38
angeklagte	10087_8747_000128	8.02	8.62
angeklagten	9538_8747_000296	13.94	14.76
angeklagter	9538_8747_000073	6.29	7.44
angekohlten	5632_4654_000036	6.9	7.56
angekommen	2497_719_000479	6.3	6.84
angekommene	589_1692_000327	4.78	5.44
angekommenen	3494_2431_000440	17.78	18.72
angel	12461_12836_000022	6.1	6.42
angelegenheit	9287_8745_000006	8.34	9.16
angelegenheiten	3503_3591_000178	12.84	13.82
angelegt	3244_2124_000007	6.14	6.58
angelehnt	9646_9372_000528	4.34	5.02
angenagelt	2946_2820_000117	5.3	6.1
angenehm	2234_3469_000463	7.24	8.14
angenehmer	1091_869_000009	10.56	11.24
angeordnet	2946_2570_000214	8.86	9.7
angepackt	7486_6765_000009	13.986	14.686
angeraten	2792_719_000005	4.04	4.74
angeredete	9565_10506_005697	2.4	3.06
angerichtet	5823_6599_000002	6.74	7.42
angerufen	5244_4214_000279	5.16	5.62
angesammelt	9168_8747_000042	4.68	5.246
angeschmiert	5283_4428_001197	8.72	9.534
angeschwollenen	139_82_000303	6.2	6.86
angesehen	2037_2415_000287	16.34	16.94
angesehener	10087_8747_000054	3.38	4.02
angesteckt	10904_11039_000007	8.42	9.246
angetan	9565_9331_000250	9.58	10.1
angetrieben	5764_6882_000043	10.32	11.02
angetroffen	989_1614_000125	12.76	13.44
angewendet	6719_8747_000270	7.02	7.56
angewendeten	4174_4306_000392	7.38	8.2
angewiesen	3494_2910_000079	12.84	13.58
angezogen	9639_9388_001262	5.22	5.8
angezündet	4576_3619_000009	5.6	6.34
angriff	143_82_000513	9.84	10.3
angriffe	3631_2124_000107	12.56	13.0
angst	3330_2130_000028	9.62	10.04
angstgeschrei	5244_4214_000047	3.0	3.58
angstschrei	136_82_000313	12.9	13.38
anhaftet	8659_7958_000041	18.34	19.1
anhalten	2909_6599_000006	6.16	6.7
anhaltend	4414_4214_000012	2.08	2.76
anheim	9538_8747_000296	16.64	17.18
anheischig	7998_7246_000539	11.97	12.72
anhänglichkeit	8634_7246_000012	7.13	7.78
anhängsel	1171_931_000042	5.24	6.18
anhängt	2037_4536_000038	15.44	15.96
anhäufungen	3759_1614_000289	2.1	2.72
animosität	9515_8745_000017	6.78	7.56
ankamen	4153_2999_000021	1.64	2.26
anker	146_183_000016	4.36	4.58
ankern	3330_2130_000023	3.94	4.42
anklage	9538_8747_000059	9.34	9.96
ankommen	3759_1614_000326	9.26	9.82
ankommt	10536_10388_000013	6.3	6.82
ankündigungen	8139_6660_000415	2.14	2.92
anleitung	3631_2124_000167	16.06	16.54
anmutig	8294_10823_000058	9.56	10.44
anmutige	6507_6932_002743	7.66	8.38
ann	11920_12655_000001	3.24	4.12
annehme	7202_7379_000003	2.59	3.34
annexion	8305_6882_000024	1.16	1.9
annäherung	12899_4021_000319	14.54	15.3
anrechnung	9538_8747_000190	15.1	15.68
anregung	5405_6660_000382	11.46	12.02
anrichten	7486_6765_000012	9.98	10.54
anriefen	4536_6445_001716	11.7	12.54
ans	2909_6599_000021	2.36	2.6
anschauung	3244_1614_000164	6.54	7.04
anscheinend	327_616_000640	8.36	8.94
anschlag	7579_7072_000001	13.86	14.28
anschläge	3276_2431_000024	10.38	11.18
ansehen	6448_5157_000000	11.84	12.24
ansehend	2677_2124_000169	2.62	3.22
ansehens	2497_2999_000176	4.52	5.24
ansetzen	5632_4654_000093	2.26	2.84
ansicht	7194_8747_000179	15.6	16.18
anspielung	6905_5154_000009	2.8	3.66
anspruch	1897_2086_000170	11.48	11.9
anspruchslosen	252_686_000397	12.48	13.42
anstalt	989_686_000108	9.62	10.3
anstalten	2497_2999_000258	0.84	1.48
anstellen	4174_8747_000603	10.1	10.66
anstiftung	7486_6765_000008	2.66	3.2
anstrengende	9610_5821_000140	6.94	7.7
anstrengung	8139_6660_000048	9.2	9.86
ansturm	10536_10388_000014	9.16	9.64
anständig	8337_9598_001201	9.72	10.44
answald	9610_9387_000197	8.72	9.26
antat	5283_4428_000583	10.36	11.0
antheil	8470_5821_000116	12.3	12.94
antillen	2732_2130_000054	5.96	6.622
antinoos	5055_8428_000275	1.96	2.68
antipodenzimmer	12415_13109_000444	8.58	9.68
antisemitische	10947_10388_000004	4.78	5.5
antlitz	5424_6882_000075	14.76	15.28
antlitzes	3494_2910_001281	5.86	6.84
anton	5283_4428_001127	2.66	3.18
antreffen	4414_4214_000002	11.64	12.34
antreten	5324_3957_000377	6.96	7.44
antriebe	8427_7246_000021	2.06	2.846
antun	5055_8143_000182	15.68	16.12
antwort	5055_5154_000110	18.76	19.26
antworten	3759_1614_000681	12.48	13.118
antwortet	2234_3469_000351	10.34	11.14
antwortete	9565_9537_001919	1.02	1.66
antworteten	3503_4037_000068	9.32	10.02
anvertraut	8659_7958_000005	13.96	14.72
anwendet	9908_8747_000231	6.54	7.16
anwendete	11990_13109_000060	3.16	3.84
anwesenden	5675_4214_000064	1.98	2.5
anzahl	3990_7713_001431	8.82	9.28
anzeichen	5406_3957_000002	5.18	6.0
anzieht	10536_10388_000000	4.2	4.76
anziehungskraft	1613_1614_000007	10.9	11.9
anzueignen	3631_2124_000167	9.3	10.2
anzuflehen	5764_6882_000012	14.22	15.02
anzug	5675_4214_000049	7.14	7.54
anzugehören	8634_7246_000037	6.96	7.68
anzureden	1091_869_000053	5.26	5.98
anzusehen	10904_10388_000005	2.64	3.26
anzustellen	1171_931_000021	13.66	14.42
anzutasten	2840_2130_000005	7.66	8.56
anzutreiben	6507_8497_000811	3.08	3.8
anzuwenden	1091_869_000044	12.81	13.56
anzuzünden	2314_1599_000018	14.12	14.94
apache	139_82_000353	11.58	12.02
apachen	146_82_000252	7.56	7.96
apart	589_1692_000542	11.14	11.56
aparti	4536_5581_002229	3.48	4.18
apfelbaum	287_539_000054	8.4	9.26
aphroditens	12500_13361_000004	8.26	8.98
apollo	5244_8270_000111	0.46	0.86
apollonius	12776_13109_000038	6.54	7.3
apologie	9132_9721_001582	6.84	7.36
apostel	1965_931_000018	11.62	12.16
apparat	9908_8747_000304	7.04	7.52
appetit	7906_6660_000250	5.92	6.42
arabern	2314_1599_000042	7.88	8.44
arabeske	9241_8745_000017	11.54	12.12
arabischen	5675_4214_000050	10.53	11.16
arak	4512_3957_000031	2.54	2.92
arbeit	12899_14593_000007	3.56	3.98
arbeite	2037_2157_000216	0.9	1.58
arbeiten	8659_7958_000064	9.94	10.38
arbeiterschaft	8659_7958_000005	11.42	12.16
arbeitet	10614_10840_000003	3.138	3.54
arbeitsgeräte	5055_4352_000199	1.12	2.2
arbeitskraft	8305_6882_000001	13.28	14.0
arche	1920_931_000010	14.62	14.92
architekt	2946_2431_000000	6.8	7.5
architektonisch	3731_6660_000014	3.08	4.02
arena	8732_7958_000005	16.86	17.22
ares	8294_6882_000067	6.86	7.36
arg	3698_3469_000006	2.12	2.5
arge	13726_14339_000033	12.96	13.28
arger	1613_1614_000014	14.92	15.28
argos	2422_2622_008544	10.86	11.94
argumenten	8659_7958_000020	9.4	9.9
argwohn	989_931_000033	9.06	9.58
arische	10947_10388_000007	5.32	5.68
aristipp	2422_4828_003126	1.62	2.62
aristokrat	9168_8747_000034	12.68	13.46
aristokratische	1965_931_000002	4.65	5.5
arkaden	2602_719_000164	5.18	5.84
arm	5055_5149_000253	8.64	8.98
arme	1920_931_000019	6.92	7.28
armeen	989_931_000028	9.6	10.0
armen	4153_2999_000013	1.08	1.52
armengart	5324_3957_000113	10.526	11.326
armlänge	3885_4118_000000	12.38	12.82
armvoll	12415_11675_001064	11.78	12.46
arragonien	1920_931_000026	14.06	14.7
arraschid	9565_9537_004707	5.28	5.82
art	5675_4214_000020	11.72	11.94
arthurs	5675_4214_000062	0.94	1.48
artistische	10947_10388_000002	11.74	12.36
arzenei	19_180_000049	16.84	17.56
arznei	5283_4428_001701	9.58	10.34
asch	3685_2891_000000	2.8	3.08
aschenbrödel	11480_11675_000045	13.44	13.96
aschenhaufen	136_82_000307	17.56	18.1
asiatisches	5675_4214_000062	8.54	9.28
assemblee	2497_719_000634	2.12	2.8
assoziationen	252_537_000441	6.66	7.806
astronomen	4512_3957_000004	5.64	6.4
astronomie	2677_2124_000828	5.98	6.68
astronomische	12776_13109_000046	11.84	12.84
astronomischen	12776_13109_000014	16.18	17.08
aststummel	3885_4118_000000	13.12	13.66
asyl	7998_8538_000390	2.46	2.98
atem	10904_11040_000010	2.68	3.1
atempause	10163_9417_000001	6.24	6.86
athene	12500_13361_000002	4.514	5.0
athmen	3759_1614_000089	1.68	2.24
athmete	3759_1614_000089	8.52	9.1
athmungsfähige	2602_2186_000489	10.05	11.0
atmen	1998_3649_000159	13.12	13.46
atmest	1920_931_000008	9.5	10.2
atmosphäre	10536_10388_000004	4.74	5.44
attentats	9908_8747_000271	12.54	13.14
au	9706_12836_000014	5.74	6.558
auch	6315_5157_000014	8.58	9.2
auditor	5753_12234_000701	0.68	1.26
auf	146_686_000144	16.8	17.56
aufbau	5675_4214_000035	6.0	6.48
aufbauen	12776_13109_000040	4.46	4.92
aufbewahrt	136_82_000216	13.36	13.92
aufblicken	1920_931_000006	8.3	8.88
aufblitzte	7906_6660_000284	14.06	14.74
aufblühen	11987_12655_000000	10.8	11.5
aufbrechen	5424_7246_000005	8.32	8.9
aufbringen	10162_9417_000014	12.48	12.86
aufbrüllen	5424_2866_000717	9.46	10.04
aufbäumen	8294_10388_000060	14.92	15.54
aufeinander	4533_3792_000352	10.3	10.9
aufenthalt	143_82_000461	10.82	11.36
aufenthalts	7194_8747_000105	16.1	16.78
auffahren	2043_3957_000170	2.16	2.92
auffallend	7998_8747_000113	5.06	5.76
auffallenden	7998_8747_000162	6.58	7.2
auffallendes	9538_8747_000328	5.88	6.54
auffassung	6507_9696_000316	9.46	9.96
auffiel	253_545_000282	13.7	14.12
auffinden	9207_8538_000027	3.02	3.46
auffindung	9168_8747_000013	1.06	1.52
auffordernde	9908_8747_000262	3.5	4.3
aufforderung	9168_8747_000047	17.2	17.9
auffällige	2859_2620_000006	4.94	5.52
auffällt	7270_6264_000004	12.38	12.96
aufführung	8675_8745_000010	11.48	12.318
aufgab	5283_4428_002063	13.92	14.558
aufgang	2602_5114_000259	5.3	5.64
aufgeblasenen	7998_8538_000468	1.52	2.44
aufgeblüht	13626_14339_000021	11.2	11.94
aufgebracht	7483_6765_000000	2.0	2.72
aufgebrachter	11480_11675_000036	11.56	12.26
aufgefahren	4463_3469_000007	1.26	1.84
aufgefallen	3885_5915_000226	7.2	7.92
aufgefunden	9168_8747_000043	6.92	7.64
aufgegeben	2859_2620_000019	3.18	3.94
aufgehoben	2677_2124_000660	2.14	2.84
aufgeht	20_454_000035	7.88	8.44
aufgekauft	9353_8745_000002	3.27	3.92
aufgelösten	146_183_000408	11.22	11.86
aufgenommen	8732_7958_000012	13.64	14.12
aufgenommenen	989_686_000060	4.04	4.72
aufgepflanzt	8139_6660_000002	17.62	18.24
aufgeputzt	3885_4021_000132	4.4	5.04
aufgerichtet	9610_9387_000620	10.14	10.88
aufgerissene	8675_8745_000002	0.64	1.46
aufgerüttelt	2497_1614_000346	4.18	4.98
aufgescheuchte	252_2086_000028	9.78	10.56
aufgeschürzt	2946_2820_001184	8.39	9.24
aufgesprungen	3797_3107_000450	1.2	2.04
aufgesteiften	11497_11184_000009	11.04	12.08
aufgestellt	2037_2597_000502	5.68	6.24
aufgestiegen	1649_5144_000454	6.94	7.62
aufgestört	8634_7246_000053	11.32	11.94
aufgestörten	20_2086_000027	5.24	5.92
aufgetan	2034_1599_000062	11.42	12.18
aufgethürmt	1613_1614_000023	8.38	9.14
aufgetischt	3330_2130_000035	8.82	9.726
aufgetragen	4533_3792_001342	3.06	3.82
aufgewachsen	8337_9598_000825	2.68	3.48
aufgewacht	13726_14339_000010	15.18	15.806
aufgeweichten	6507_4213_001156	10.17	11.02
aufgewendet	9168_8747_000021	15.74	16.56
aufhalten	2034_1599_000053	16.57	17.32
aufhielten	4153_2999_000010	8.86	9.56
aufhält	5424_6660_000520	11.68	12.08
aufhörte	8732_7958_000005	13.44	13.94
aufhörten	1724_719_000005	10.02	10.64
aufklären	12776_13109_000032	13.68	14.26
aufklärung	5055_8174_000205	2.6	3.24
auflachten	327_616_000449	7.78	8.38
aufladen	9515_9544_000377	3.8	4.4
auflehnung	5753_10972_000391	12.06	12.76
auflösung	10163_9417_000003	3.32	3.88
aufmacht	7270_6264_000013	2.68	3.198
aufmerksam	5324_3957_000226	10.8	11.36
aufmunterung	139_82_000115	5.7	6.26
aufnehmen	2677_2124_000782	3.6	4.16
aufnimmt	139_82_000045	3.28	3.78
aufrechnen	253_545_000170	4.098	4.798
aufregende	3797_6888_000219	1.64	2.4
aufregung	6659_5144_000031	3.36	3.88
aufrichtete	2677_2124_000808	10.64	11.32
aufrichteten	6982_5880_000016	13.34	14.18
aufrichtig	146_82_000125	7.88	8.38
aufrichtiges	5405_6660_000098	8.78	9.44
aufrichtigkeit	253_686_000547	7.75	8.4
